id,style,code
1394,CR400BF-Z,CR400BF-Z-5266
1395,CR400BF-Z,CR400BF-Z-5267
1396,CR400BF-Z,CR400BF-Z-5268
1397,CR400BF-Z,CR400BF-Z-5269
1398,CR400BF-Z,CR400BF-Z-5270
1399,CR400BF-Z,CR400BF-Z-5271
1400,CR400BF-Z,CR400BF-Z-5272
1401,CR400BF-Z,CR400BF-Z-5274
1402,CRH1A,CRH1A-1001
1403,CRH1A,CRH1A-1003
1404,CRH1A,CRH1A-1004
1405,CRH1A,CRH1A-1005
1406,CRH1A,CRH1A-1006
1407,CRH1A,CRH1A-1007
1408,CRH1A,CRH1A-1008
1409,CRH1A,CRH1A-1009
1410,CRH1A,CRH1A-1010
1411,CRH1A,CRH1A-1011
1412,CRH1A,CRH1A-1012
1413,CRH1A,CRH1A-1013
1414,CRH1A,CRH1A-1015
1415,CRH1A,CRH1A-1016
1416,CRH1A,CRH1A-1017
1417,CRH1A,CRH1A-1018
1418,CRH1A,CRH1A-1019
1419,CRH1A,CRH1A-1020
1420,CRH1A,CRH1A-1022
1421,CRH1A,CRH1A-1023
1422,CRH1A,CRH1A-1024
1423,CRH1A,CRH1A-1025
1424,CRH1A,CRH1A-1027
1425,CRH1A,CRH1A-1028
1426,CRH1A,CRH1A-1029
1427,CRH1A,CRH1A-1030
1428,CRH1A,CRH1A-1031
1429,CRH1A,CRH1A-1032
1430,CRH1A,CRH1A-1033
1431,CRH1A,CRH1A-1035
1432,CRH1A,CRH1A-1040
1433,CRH1A,CRH1A-1081
1434,CRH1A,CRH1A-1082
1435,CRH1A,CRH1A-1083
1436,CRH1A,CRH1A-1084
1437,CRH1A,CRH1A-1085
1438,CRH1A,CRH1A-1086
1439,CRH1A,CRH1A-1087
1440,CRH1A,CRH1A-1088
1441,CRH1A,CRH1A-1089
1442,CRH1A,CRH1A-1091
1443,CRH1A,CRH1A-1092
1444,CRH1A,CRH1A-1093
1445,CRH1A,CRH1A-1094
1446,CRH1A,CRH1A-1096
1447,CRH1A,CRH1A-1097
1448,CRH1A,CRH1A-1100
1449,CRH1A,CRH1A-1102
1450,CRH1A,CRH1A-1103
1451,CRH1A,CRH1A-1104
1452,CRH1A,CRH1A-1105
1453,CRH1A,CRH1A-1106
1454,CRH1A,CRH1A-1107
1455,CRH1A,CRH1A-1108
1456,CRH1A,CRH1A-1109
1457,CRH1A,CRH1A-1110
1458,CRH1A,CRH1A-1113
1459,CRH1A,CRH1A-1116
1460,CRH1A,CRH1A-1117
1461,CRH1A,CRH1A-1118
1462,CRH1A,CRH1A-1119
1463,CRH1A,CRH1A-1120
1464,CRH1A,CRH1A-1121
1465,CRH1A,CRH1A-1122
1466,CRH1A,CRH1A-1124
1467,CRH1A,CRH1A-1125
1468,CRH1A,CRH1A-1126
1469,CRH1A,CRH1A-1128
1470,CRH1A,CRH1A-1129
1471,CRH1A,CRH1A-1130
1472,CRH1A,CRH1A-1131
1473,CRH1A,CRH1A-1132
1474,CRH1A,CRH1A-1133
1475,CRH1A,CRH1A-1135
1476,CRH1A,CRH1A-1137
1477,CRH1A,CRH1A-1138
1478,CRH1A,CRH1A-1139
1479,CRH1A,CRH1A-1140
1480,CRH1A,CRH1A-1141
1481,CRH1A,CRH1A-1142
1482,CRH1A,CRH1A-1143
1483,CRH1A,CRH1A-1144
1484,CRH1A,CRH1A-1145
1485,CRH1A,CRH1A-1146
1486,CRH1A,CRH1A-1147
1487,CRH1A,CRH1A-1148
1488,CRH1A,CRH1A-1149
1489,CRH1A,CRH1A-1151
1490,CRH1A,CRH1A-1153
1491,CRH1A,CRH1A-1154
1492,CRH1A,CRH1A-1156
1493,CRH1A,CRH1A-1157
1494,CRH1A,CRH1A-1158
1495,CRH1A,CRH1A-1159
1496,CRH1A,CRH1A-1160
1497,CRH1A,CRH1A-1161
1498,CRH1A,CRH1A-1162
1499,CRH1A,CRH1A-1163
1500,CRH1A,CRH1A-1164
1501,CRH1A,CRH1A-1167
1502,CRH1A,CRH1A-1168
1503,CRH1A-A,CRH1A-A-1171
1504,CRH1A-A,CRH1A-A-1173
1505,CRH1A-A,CRH1A-A-1175
1506,CRH1A-A,CRH1A-A-1177
1507,CRH1A-A,CRH1A-A-1178
1508,CRH1A-A,CRH1A-A-1181
1509,CRH1A-A,CRH1A-A-1182
1510,CRH1A-A,CRH1A-A-1183
1511,CRH1A-A,CRH1A-A-1184
1512,CRH1A-A,CRH1A-A-1185
1513,CRH1A-A,CRH1A-A-1186
1514,CRH1A-A,CRH1A-A-1187
1515,CRH1A-A,CRH1A-A-1188
1516,CRH1A-A,CRH1A-A-1192
1517,CRH1A-A,CRH1A-A-1193
1518,CRH1A-A,CRH1A-A-1194
1519,CRH1A-A,CRH1A-A-1195
1520,CRH1A-A,CRH1A-A-1196
1521,CRH1A-A,CRH1A-A-1198
1522,CRH1A-A,CRH1A-A-1199
1523,CRH1A-A,CRH1A-A-1200
1524,CRH1A-A,CRH1A-A-1201
1525,CRH1A-A,CRH1A-A-1202
1526,CRH1A-A,CRH1A-A-1203
1527,CRH1A-A,CRH1A-A-1204
1528,CRH1A-A,CRH1A-A-1205
1529,CRH1A-A,CRH1A-A-1206
1530,CRH1A-A,CRH1A-A-1207
1531,CRH1A-A,CRH1A-A-1208
1532,CRH1A-A,CRH1A-A-1209
1533,CRH1A-A,CRH1A-A-1210
1534,CRH1A-A,CRH1A-A-1212
1535,CRH1A-A,CRH1A-A-1213
1536,CRH1A-A,CRH1A-A-1214
1537,CRH1A-A,CRH1A-A-1215
1538,CRH1A-A,CRH1A-A-1216
1539,CRH1A-A,CRH1A-A-1217
1540,CRH1A-A,CRH1A-A-1219
1541,CRH1A-A,CRH1A-A-1221
1542,CRH1A-A,CRH1A-A-1222
1543,CRH1A-A,CRH1A-A-1223
1544,CRH1A-A,CRH1A-A-1224
1545,CRH1A-A,CRH1A-A-1225
1546,CRH1A-A,CRH1A-A-1226
1547,CRH1A-A,CRH1A-A-1227
1548,CRH1A-A,CRH1A-A-1228
1549,CRH1A-A,CRH1A-A-1235
1550,CRH1A-A,CRH1A-A-1236
1551,CRH1A-A,CRH1A-A-1237
1552,CRH1A-A,CRH1A-A-1239
1553,CRH1A-A,CRH1A-A-1240
1554,CRH1A-A,CRH1A-A-1241
1555,CRH1A-A,CRH1A-A-1243
1556,CRH1A-A,CRH1A-A-1244
1557,CRH1A-A,CRH1A-A-1247
1558,CRH1A-A,CRH1A-A-1249
1559,CRH1A-A,CRH1A-A-1250
1560,CRH1A-A,CRH1A-A-1251
1561,CRH1A-A,CRH1A-A-1255
1562,CRH1A-A,CRH1A-A-1256
1563,CRH1A-A,CRH1A-A-1258
1564,CRH1A-A,CRH1A-A-1259
1565,CRH1B,CRH1B-1041
1566,CRH1B,CRH1B-1042
1567,CRH1B,CRH1B-1044
1568,CRH1B,CRH1B-1047
1569,CRH1B,CRH1B-1048
1570,CRH1B,CRH1B-1049
1571,CRH1B,CRH1B-1050
1572,CRH1B,CRH1B-1051
1573,CRH1B,CRH1B-1052
1574,CRH1B,CRH1B-1053
1575,CRH1B,CRH1B-1054
1576,CRH1B,CRH1B-1055
1577,CRH1B,CRH1B-1058
1578,CRH1B,CRH1B-1059
1579,CRH1B,CRH1B-1060
1580,CRH1B,CRH1B-1076
1581,CRH1B,CRH1B-1077
1582,CRH1B,CRH1B-1078
1583,CRH1B,CRH1B-1079
1584,CRH1B,CRH1B-1080
1585,CRH1E,CRH1E-1062
1586,CRH1E,CRH1E-1063
1587,CRH1E,CRH1E-1065
1588,CRH1E,CRH1E-1067
1589,CRH1E,CRH1E-1074
1590,CRH1E,CRH1E-1075
1591,CRH2A,CRH2A-2003
1592,CRH2A,CRH2A-2004
1593,CRH2A,CRH2A-2007
1594,CRH2A,CRH2A-2008
1595,CRH2A,CRH2A-2009
1596,CRH2A,CRH2A-2013
1597,CRH2A,CRH2A-2014
1598,CRH2A,CRH2A-2016
1599,CRH2A,CRH2A-2018
1600,CRH2A,CRH2A-2019
1601,CRH2A,CRH2A-2020
1602,CRH2A,CRH2A-2021
1603,CRH2A,CRH2A-2023
1604,CRH2A,CRH2A-2025
1605,CRH2A,CRH2A-2026
1606,CRH2A,CRH2A-2028
1607,CRH2A,CRH2A-2029
1608,CRH2A,CRH2A-2032
1609,CRH2A,CRH2A-2033
1610,CRH2A,CRH2A-2034
1611,CRH2A,CRH2A-2035
1612,CRH2A,CRH2A-2037
1613,CRH2A,CRH2A-2038
1614,CRH2A,CRH2A-2040
1615,CRH2A,CRH2A-2041
1616,CRH2A,CRH2A-2042
1617,CRH2A,CRH2A-2043
1618,CRH2A,CRH2A-2044
1619,CRH2A,CRH2A-2046
1620,CRH2A,CRH2A-2049
1621,CRH2A,CRH2A-2050
1622,CRH2A,CRH2A-2051
1623,CRH2A,CRH2A-2052
1624,CRH2A,CRH2A-2053
1625,CRH2A,CRH2A-2055
1626,CRH2A,CRH2A-2057
1627,CRH2A,CRH2A-2058
1628,CRH2A,CRH2A-2060
1629,CRH2A,CRH2A-2151
1630,CRH2A,CRH2A-2152
1631,CRH2A,CRH2A-2153
1632,CRH2A,CRH2A-2155
1633,CRH2A,CRH2A-2156
1634,CRH2A,CRH2A-2158
1635,CRH2A,CRH2A-2159
1636,CRH2A,CRH2A-2160
1637,CRH2A,CRH2A-2162
1638,CRH2A,CRH2A-2163
1639,CRH2A,CRH2A-2164
1640,CRH2A,CRH2A-2165
1641,CRH2A,CRH2A-2166
1642,CRH2A,CRH2A-2168
1643,CRH2A,CRH2A-2169
1644,CRH2A,CRH2A-2170
1645,CRH2A,CRH2A-2171
1646,CRH2A,CRH2A-2172
1647,CRH2A,CRH2A-2173
1648,CRH2A,CRH2A-2175
1649,CRH2A,CRH2A-2178
1650,CRH2A,CRH2A-2179
1651,CRH2A,CRH2A-2180
1652,CRH2A,CRH2A-2185
1653,CRH2A,CRH2A-2186
1654,CRH2A,CRH2A-2187
1655,CRH2A,CRH2A-2188
1656,CRH2A,CRH2A-2189
1657,CRH2A,CRH2A-2190
1658,CRH2A,CRH2A-2192
1659,CRH2A,CRH2A-2193
1660,CRH2A,CRH2A-2194
1661,CRH2A,CRH2A-2197
1662,CRH2A,CRH2A-2199
1663,CRH2A,CRH2A-2202
1664,CRH2A,CRH2A-2203
1665,CRH2A,CRH2A-2204
1666,CRH2A,CRH2A-2205
1667,CRH2A,CRH2A-2207
1668,CRH2A,CRH2A-2209
1669,CRH2A,CRH2A-2210
1670,CRH2A,CRH2A-2211
1671,CRH2A,CRH2A-2212
1672,CRH2A,CRH2A-2214
1673,CRH2A,CRH2A-2216
1674,CRH2A,CRH2A-2217
1675,CRH2A,CRH2A-2218
1676,CRH2A,CRH2A-2220
1677,CRH2A,CRH2A-2222
1678,CRH2A,CRH2A-2223
1679,CRH2A,CRH2A-2224
1680,CRH2A,CRH2A-2225
1681,CRH2A,CRH2A-2226
1682,CRH2A,CRH2A-2227
1683,CRH2A,CRH2A-2228
1684,CRH2A,CRH2A-2230
1685,CRH2A,CRH2A-2231
1686,CRH2A,CRH2A-2232
1687,CRH2A,CRH2A-2233
1688,CRH2A,CRH2A-2234
1689,CRH2A,CRH2A-2235
1690,CRH2A,CRH2A-2236
1691,CRH2A,CRH2A-2237
1692,CRH2A,CRH2A-2238
1693,CRH2A,CRH2A-2240
1694,CRH2A,CRH2A-2242
1695,CRH2A,CRH2A-2243
1696,CRH2A,CRH2A-2244
1697,CRH2A,CRH2A-2245
1698,CRH2A,CRH2A-2246
1699,CRH2A,CRH2A-2247
1700,CRH2A,CRH2A-2249
1701,CRH2A,CRH2A-2250
1702,CRH2A,CRH2A-2251
1703,CRH2A,CRH2A-2253
1704,CRH2A,CRH2A-2255
1705,CRH2A,CRH2A-2256
1706,CRH2A,CRH2A-2257
1707,CRH2A,CRH2A-2258
1708,CRH2A,CRH2A-2260
1709,CRH2A,CRH2A-2263
1710,CRH2A,CRH2A-2264
1711,CRH2A,CRH2A-2266
1712,CRH2A,CRH2A-2268
1713,CRH2A,CRH2A-2269
1714,CRH2A,CRH2A-2270
1715,CRH2A,CRH2A-2271
1716,CRH2A,CRH2A-2272
1717,CRH2A,CRH2A-2273
1718,CRH2A,CRH2A-2274
1719,CRH2A,CRH2A-2275
1720,CRH2A,CRH2A-2276
1721,CRH2A,CRH2A-2278
1722,CRH2A,CRH2A-2282
1723,CRH2A,CRH2A-2284
1724,CRH2A,CRH2A-2286
1725,CRH2A,CRH2A-2288
1726,CRH2A,CRH2A-2289
1727,CRH2A,CRH2A-2290
1728,CRH2A,CRH2A-2292
1729,CRH2A,CRH2A-2293
1730,CRH2A,CRH2A-2294
1731,CRH2A,CRH2A-2296
1732,CRH2A,CRH2A-2297
1733,CRH2A,CRH2A-2298
1734,CRH2A,CRH2A-2299
1735,CRH2A,CRH2A-2301
1736,CRH2A,CRH2A-2304
1737,CRH2A,CRH2A-2305
1738,CRH2A,CRH2A-2307
1739,CRH2A,CRH2A-2308
1740,CRH2A,CRH2A-2309
1741,CRH2A,CRH2A-2310
1742,CRH2A,CRH2A-2311
1743,CRH2A,CRH2A-2312
1744,CRH2A,CRH2A-2313
1745,CRH2A,CRH2A-2314
1746,CRH2A,CRH2A-2317
1747,CRH2A,CRH2A-2319
1748,CRH2A,CRH2A-2320
1749,CRH2A,CRH2A-2322
1750,CRH2A,CRH2A-2323
1751,CRH2A,CRH2A-2324
1752,CRH2A,CRH2A-2325
1753,CRH2A,CRH2A-2328
1754,CRH2A,CRH2A-2329
1755,CRH2A,CRH2A-2330
1756,CRH2A,CRH2A-2331
1757,CRH2A,CRH2A-2332
1758,CRH2A,CRH2A-2334
1759,CRH2A,CRH2A-2336
1760,CRH2A,CRH2A-2337
1761,CRH2A,CRH2A-2339
1762,CRH2A,CRH2A-2341
1763,CRH2A,CRH2A-2342
1764,CRH2A,CRH2A-2343
1765,CRH2A,CRH2A-2344
1766,CRH2A,CRH2A-2346
1767,CRH2A,CRH2A-2347
1768,CRH2A,CRH2A-2348
1769,CRH2A,CRH2A-2349
1770,CRH2A,CRH2A-2353
1771,CRH2A,CRH2A-2354
1772,CRH2A,CRH2A-2357
1773,CRH2A,CRH2A-2358
1774,CRH2A,CRH2A-2359
1775,CRH2A,CRH2A-2360
1776,CRH2A,CRH2A-2361
1777,CRH2A,CRH2A-2362
1778,CRH2A,CRH2A-2364
1779,CRH2A,CRH2A-2365
1780,CRH2A,CRH2A-2366
1781,CRH2A,CRH2A-2367
1782,CRH2A,CRH2A-2368
1783,CRH2A,CRH2A-2369
1784,CRH2A,CRH2A-2371
1785,CRH2A,CRH2A-2374
1786,CRH2A,CRH2A-2375
1787,CRH2A,CRH2A-2376
1788,CRH2A,CRH2A-2377
1789,CRH2A,CRH2A-2378
1790,CRH2A,CRH2A-2379
1791,CRH2A,CRH2A-2381
1792,CRH2A,CRH2A-2382
1793,CRH2A,CRH2A-2383
1794,CRH2A,CRH2A-2384
1795,CRH2A,CRH2A-2385
1796,CRH2A,CRH2A-2386
1797,CRH2A,CRH2A-2387
1798,CRH2A,CRH2A-2388
1799,CRH2A,CRH2A-2390
1800,CRH2A,CRH2A-2393
1801,CRH2A,CRH2A-2395
1802,CRH2A,CRH2A-2396
1803,CRH2A,CRH2A-2398
1804,CRH2A,CRH2A-2399
1805,CRH2A,CRH2A-2400
1806,CRH2A,CRH2A-2402
1807,CRH2A,CRH2A-2403
1808,CRH2A,CRH2A-2404
1809,CRH2A,CRH2A-2405
1810,CRH2A,CRH2A-2406
1811,CRH2A,CRH2A-2407
1812,CRH2A,CRH2A-2408
1813,CRH2A,CRH2A-2409
1814,CRH2A,CRH2A-2410
1815,CRH2A,CRH2A-2411
1816,CRH2A,CRH2A-2412
1817,CRH2A,CRH2A-2413
1818,CRH2A,CRH2A-2414
1819,CRH2A,CRH2A-2415
1820,CRH2A,CRH2A-2416
1821,CRH2A,CRH2A-2427
1822,CRH2A,CRH2A-2428
1823,CRH2A,CRH2A-2429
1824,CRH2A,CRH2A-2430
1825,CRH2A,CRH2A-2431
1826,CRH2A,CRH2A-2434
1827,CRH2A,CRH2A-2435
1828,CRH2A,CRH2A-2437
1829,CRH2A,CRH2A-2438
1830,CRH2A,CRH2A-2439
1831,CRH2A,CRH2A-2440
1832,CRH2A,CRH2A-2441
1833,CRH2A,CRH2A-2442
1834,CRH2A,CRH2A-2443
1835,CRH2A,CRH2A-2444
1836,CRH2A,CRH2A-2446
1837,CRH2A,CRH2A-2450
1838,CRH2A,CRH2A-2452
1839,CRH2A,CRH2A-2453
1840,CRH2A,CRH2A-2454
1841,CRH2A,CRH2A-2455
1842,CRH2A,CRH2A-2456
1843,CRH2A,CRH2A-2457
1844,CRH2A,CRH2A-2458
1845,CRH2A,CRH2A-2459
1846,CRH2A,CRH2A-2474
1847,CRH2A,CRH2A-2475
1848,CRH2A,CRH2A-2477
1849,CRH2A,CRH2A-2478
1850,CRH2A,CRH2A-2479
1851,CRH2A,CRH2A-2480
1852,CRH2A,CRH2A-2481
1853,CRH2A,CRH2A-2483
1854,CRH2A,CRH2A-2484
1855,CRH2A,CRH2A-2485
1856,CRH2A,CRH2A-2486
1857,CRH2A,CRH2A-2487
1858,CRH2A,CRH2A-2488
1859,CRH2A,CRH2A-2489
1860,CRH2A,CRH2A-2490
1861,CRH2A,CRH2A-2491
1862,CRH2A,CRH2A-2492
1863,CRH2A,CRH2A-2496
1864,CRH2A,CRH2A-2497
1865,CRH2A,CRH2A-2498
1866,CRH2A,CRH2A-2499
1867,CRH2A,CRH2A-4001
1868,CRH2A,CRH2A-4002
1869,CRH2A,CRH2A-4006
1870,CRH2A,CRH2A-4011
1871,CRH2A,CRH2A-4012
1872,CRH2A,CRH2A-4013
1873,CRH2A,CRH2A-4015
1874,CRH2A,CRH2A-4016
1875,CRH2A,CRH2A-4017
1876,CRH2A,CRH2A-4019
1877,CRH2A,CRH2A-4021
1878,CRH2A,CRH2A-4023
1879,CRH2A,CRH2A-4024
1880,CRH2A,CRH2A-4025
1881,CRH2A,CRH2A-4026
1882,CRH2A,CRH2A-4029
1883,CRH2A,CRH2A-4031
1884,CRH2A,CRH2A-4032
1885,CRH2A,CRH2A-4033
1886,CRH2A,CRH2A-4037
1887,CRH2A,CRH2A-4039
1888,CRH2A,CRH2A-4041
1889,CRH2A,CRH2A-4043
1890,CRH2A,CRH2A-4044
1891,CRH2A,CRH2A-4045
1892,CRH2A,CRH2A-4046
1893,CRH2A,CRH2A-4047
1894,CRH2A,CRH2A-4049
1895,CRH2A,CRH2A-4050
1896,CRH2A,CRH2A-4052
1897,CRH2A,CRH2A-4053
1898,CRH2A,CRH2A-4054
1899,CRH2A,CRH2A-4058
1900,CRH2A,CRH2A-4059
1901,CRH2A,CRH2A-4060
1902,CRH2A,CRH2A-4061
1903,CRH2A,CRH2A-4062
1904,CRH2A,CRH2A-4063
1905,CRH2A,CRH2A-4064
1906,CRH2A,CRH2A-4066
1907,CRH2A,CRH2A-4068
1908,CRH2A,CRH2A-4070
1909,CRH2A,CRH2A-4071
1910,CRH2A,CRH2A-4082
1911,CRH2A,CRH2A-4085
1912,CRH2A,CRH2A-4086
1913,CRH2A,CRH2A-4092
1914,CRH2A,CRH2A-4094
1915,CRH2A,CRH2A-4114
1916,CRH2A,CRH2A-4116
1917,CRH2A,CRH2A-4117
1918,CRH2A,CRH2A-4118
1919,CRH2A,CRH2A-4119
1920,CRH2A,CRH2A-4122
1921,CRH2A,CRH2A-4123
1922,CRH2A,CRH2A-4124
1923,CRH2A,CRH2A-4125
1924,CRH2A,CRH2A-4126
1925,CRH2A,CRH2A-4127
1926,CRH2A,CRH2A-4128
1927,CRH2A,CRH2A-4129
1928,CRH2A,CRH2A-4130
1929,CRH2A,CRH2A-4131
1930,CRH2B,CRH2B-2112
1931,CRH2B,CRH2B-2113
1932,CRH2B,CRH2B-2115
1933,CRH2B,CRH2B-2116
1934,CRH2B,CRH2B-2117
1935,CRH2B,CRH2B-2118
1936,CRH2B,CRH2B-2119
1937,CRH2B,CRH2B-2120
1938,CRH2B,CRH2B-2466
1939,CRH2B,CRH2B-2467
1940,CRH2B,CRH2B-2468
1941,CRH2B,CRH2B-2469
1942,CRH2B,CRH2B-2470
1943,CRH2B,CRH2B-2472
1944,CRH2B,CRH2B-4096
1945,CRH2B,CRH2B-4097
1946,CRH2B,CRH2B-4098
1947,CRH2B,CRH2B-4099
1948,CRH2B,CRH2B-4100
1949,CRH2B,CRH2B-4101
1950,CRH2B,CRH2B-4102
1951,CRH2B,CRH2B-4104
1952,CRH2C-1,CRH2C-1-2063
1953,CRH2C-1,CRH2C-1-2064
1954,CRH2C-1,CRH2C-1-2066
1955,CRH2C-1,CRH2C-1-2067
1956,CRH2C-1,CRH2C-1-2069
1957,CRH2C-1,CRH2C-1-2070
1958,CRH2C-1,CRH2C-1-2071
1959,CRH2C-1,CRH2C-1-2072
1960,CRH2C-1,CRH2C-1-2073
1961,CRH2C-1,CRH2C-1-2075
1962,CRH2C-1,CRH2C-1-2076
1963,CRH2C-1,CRH2C-1-2077
1964,CRH2C-1,CRH2C-1-2078
1965,CRH2C-1,CRH2C-1-2079
1966,CRH2C-1,CRH2C-1-2080
1967,CRH2C-1,CRH2C-1-2082
1968,CRH2C-1,CRH2C-1-2083
1969,CRH2C-1,CRH2C-1-2084
1970,CRH2C-1,CRH2C-1-2085
1971,CRH2C-1,CRH2C-1-2090
1972,CRH2C-2,CRH2C-2-2091
1973,CRH2C-2,CRH2C-2-2092
1974,CRH2C-2,CRH2C-2-2093
1975,CRH2C-2,CRH2C-2-2094
1976,CRH2C-2,CRH2C-2-2098
1977,CRH2C-2,CRH2C-2-2099
1978,CRH2C-2,CRH2C-2-2100
1979,CRH2C-2,CRH2C-2-2102
1980,CRH2C-2,CRH2C-2-2103
1981,CRH2C-2,CRH2C-2-2104
1982,CRH2C-2,CRH2C-2-2106
1983,CRH2C-2,CRH2C-2-2107
1984,CRH2C-2,CRH2C-2-2108
1985,CRH2C-2,CRH2C-2-2110
1986,CRH2C-2,CRH2C-2-2141
1987,CRH2C-2,CRH2C-2-2142
1988,CRH2C-2,CRH2C-2-2143
1989,CRH2C-2,CRH2C-2-2144
1990,CRH2C-2,CRH2C-2-2146
1991,CRH2C-2,CRH2C-2-2147
1992,CRH2E,CRH2E-2123
1993,CRH2E,CRH2E-2124
1994,CRH2E,CRH2E-2125
1995,CRH2E,CRH2E-2126
1996,CRH2E,CRH2E-2128
1997,CRH2E,CRH2E-2131
1998,CRH2E,CRH2E-2133
1999,CRH2E,CRH2E-2135
2000,CRH2E,CRH2E-2136
2001,CRH2E,CRH2E-2137
2002,CRH2E,CRH2E-2138
2003,CRH2E,CRH2E-2140
2004,CRH2E,CRH2E-2463
2005,CRH2E,CRH2E-2464
2006,CRH2G,CRH2G-2417
2007,CRH2G,CRH2G-2419
2008,CRH2G,CRH2G-2420
2009,CRH2G,CRH2G-2421
2010,CRH2G,CRH2G-2422
2011,CRH2G,CRH2G-2423
2012,CRH2G,CRH2G-2425
2013,CRH2G,CRH2G-4072
2014,CRH2G,CRH2G-4073
2015,CRH2G,CRH2G-4076
2016,CRH2G,CRH2G-4077
2017,CRH2G,CRH2G-4078
2018,CRH2G,CRH2G-4079
2019,CRH2G,CRH2G-4080
2020,CRH2G,CRH2G-4081
2021,CRH2G,CRH2G-4106
2022,CRH2G,CRH2G-4107
2023,CRH2G,CRH2G-4108
2024,CRH2G,CRH2G-4109
2025,CRH2G,CRH2G-4110
2026,CRH2G,CRH2G-4111
2027,CRH2G,CRH2G-4112
2028,CRH2G,CRH2G-4113
2029,CRH2G,CRH2G-4501
2030,CRH380A,CRH380A-2501
2031,CRH380A,CRH380A-2502
2032,CRH380A,CRH380A-2503
2033,CRH380A,CRH380A-2504
2034,CRH380A,CRH380A-2505
2035,CRH380A,CRH380A-2507
2036,CRH380A,CRH380A-2508
2037,CRH380A,CRH380A-2509
2038,CRH380A,CRH380A-2510
2039,CRH380A,CRH380A-2511
2040,CRH380A,CRH380A-2514
2041,CRH380A,CRH380A-2515
2042,CRH380A,CRH380A-2516
2043,CRH380A,CRH380A-2517
2044,CRH380A,CRH380A-2518
2045,CRH380A,CRH380A-2521
2046,CRH380A,CRH380A-2523
2047,CRH380A,CRH380A-2526
2048,CRH380A,CRH380A-2528
2049,CRH380A,CRH380A-2529
2050,CRH380A,CRH380A-2530
2051,CRH380A,CRH380A-2532
2052,CRH380A,CRH380A-2533
2053,CRH380A,CRH380A-2535
2054,CRH380A,CRH380A-2536
2055,CRH380A,CRH380A-2537
2056,CRH380A,CRH380A-2539
2057,CRH380A,CRH380A-2540
2058,CRH380A,CRH380A-2648
2059,CRH380A,CRH380A-2649
2060,CRH380A,CRH380A-2651
2061,CRH380A,CRH380A-2654
2062,CRH380A,CRH380A-2655
2063,CRH380A,CRH380A-2657
2064,CRH380A,CRH380A-2658
2065,CRH380A,CRH380A-2659
2066,CRH380A,CRH380A-2660
2067,CRH380A,CRH380A-2661
2068,CRH380A,CRH380A-2664
2069,CRH380A,CRH380A-2665
2070,CRH380A,CRH380A-2666
2071,CRH380A,CRH380A-2668
2072,CRH380A,CRH380A-2669
2073,CRH380A,CRH380A-2670
2074,CRH380A,CRH380A-2672
2075,CRH380A,CRH380A-2673
2076,CRH380A,CRH380A-2674
2077,CRH380A,CRH380A-2678
2078,CRH380A,CRH380A-2679
2079,CRH380A,CRH380A-2681
2080,CRH380A,CRH380A-2683
2081,CRH380A,CRH380A-2684
2082,CRH380A,CRH380A-2685
2083,CRH380A,CRH380A-2688
2084,CRH380A,CRH380A-2689
2085,CRH380A,CRH380A-2690
2086,CRH380A,CRH380A-2692
2087,CRH380A,CRH380A-2694
2088,CRH380A,CRH380A-2697
2089,CRH380A,CRH380A-2699
2090,CRH380A,CRH380A-2701
2091,CRH380A,CRH380A-2702
2092,CRH380A,CRH380A-2703
2093,CRH380A,CRH380A-2704
2094,CRH380A,CRH380A-2706
2095,CRH380A,CRH380A-2707
2096,CRH380A,CRH380A-2708
2097,CRH380A,CRH380A-2711
2098,CRH380A,CRH380A-2712
2099,CRH380A,CRH380A-2715
2100,CRH380A,CRH380A-2718
2101,CRH380A,CRH380A-2719
2102,CRH380A,CRH380A-2720
2103,CRH380A,CRH380A-2721
2104,CRH380A,CRH380A-2722
2105,CRH380A,CRH380A-2724
2106,CRH380A,CRH380A-2726
2107,CRH380A,CRH380A-2728
2108,CRH380A,CRH380A-2729
2109,CRH380A,CRH380A-2732
2110,CRH380A,CRH380A-2734
2111,CRH380A,CRH380A-2735
2112,CRH380A,CRH380A-2737
2113,CRH380A,CRH380A-2738
2114,CRH380A,CRH380A-2739
2115,CRH380A,CRH380A-2740
2116,CRH380A,CRH380A-2741
2117,CRH380A,CRH380A-2742
2118,CRH380A,CRH380A-2745
2119,CRH380A,CRH380A-2747
2120,CRH380A,CRH380A-2748
2121,CRH380A,CRH380A-2750
2122,CRH380A,CRH380A-2751
2123,CRH380A,CRH380A-2752
2124,CRH380A,CRH380A-2753
2125,CRH380A,CRH380A-2754
2126,CRH380A,CRH380A-2755
2127,CRH380A,CRH380A-2756
2128,CRH380A,CRH380A-2759
2129,CRH380A,CRH380A-2760
2130,CRH380A,CRH380A-2761
2131,CRH380A,CRH380A-2762
2132,CRH380A,CRH380A-2764
2133,CRH380A,CRH380A-2765
2134,CRH380A,CRH380A-2766
2135,CRH380A,CRH380A-2767
2136,CRH380A,CRH380A-2768
2137,CRH380A,CRH380A-2770
2138,CRH380A,CRH380A-2774
2139,CRH380A,CRH380A-2776
2140,CRH380A,CRH380A-2777
2141,CRH380A,CRH380A-2778
2142,CRH380A,CRH380A-2780
2143,CRH380A,CRH380A-2781
2144,CRH380A,CRH380A-2782
2145,CRH380A,CRH380A-2783
